dow,period,region,DPR
0,3,6075030700,0.0
0,3,6075030800,0.183673469388
0,3,6075030900,0.0612244897959
0,3,6075031000,0.0612244897959
0,3,6075031100,0.244897959184
0,3,6075031201,0.0612244897959
0,3,6075031202,0.0408163265306
0,3,6075031301,0.0204081632653
0,3,6075031302,0.0408163265306
0,3,6075031400,0.0
0,3,6075032601,0.122448979592
0,3,6075032602,0.0408163265306
0,3,6075032700,0.0612244897959
0,3,6075032801,0.0204081632653
0,3,6075032802,0.0816326530612
0,3,6075032901,0.0408163265306
0,3,6075032902,0.0612244897959
0,3,6075033000,0.0612244897959
0,3,6075033100,0.0408163265306
0,3,6075033201,0.0612244897959
0,3,6075033203,0.0204081632653
0,3,6075033204,0.0204081632653
0,3,6075035100,0.0204081632653
0,3,6075035201,0.0
0,3,6075035202,0.0408163265306
0,3,6075035300,0.0408163265306
0,3,6075035400,0.0204081632653
0,3,6075040100,1.0612244898
0,3,6075040200,0.122448979592
0,3,6075042601,0.0816326530612
0,3,6075042602,0.0612244897959
0,3,6075042700,0.0612244897959
0,3,6075042800,0.0204081632653
0,3,6075045100,0.265306122449
0,3,6075045200,0.224489795918
0,3,6075047600,0.224489795918
0,3,6075047701,0.285714285714
0,3,6075047702,0.0816326530612
0,3,6075047801,0.0204081632653
0,3,6075047802,0.0204081632653
0,3,6075047901,0.0408163265306
0,3,6075047902,0.0408163265306
0,3,6075060100,0.0612244897959
0,3,6075060400,0.0204081632653
0,3,6075060502,0.0204081632653
0,3,6075060700,0.632653061224
0,3,6075061000,0.0204081632653
0,3,6075061100,0.897959183673
0,3,6075061200,0.0816326530612
0,3,6075061400,0.122448979592
0,3,6075061500,4.44897959184
0,3,6075980200,0.0408163265306
0,3,6075980300,0.244897959184
0,3,6075980900,0.897959183673
0,3,6077003900,0.0
0,3,6081600100,0.591836734694
0,3,6081600700,0.0408163265306
0,3,6081601604,0.0204081632653
0,3,6081602300,0.34693877551
0,3,6081604102,0.0
0,3,6081604200,0.0612244897959
0,3,6081604400,0.224489795918
0,3,6081605100,0.142857142857
0,3,6081605400,0.0408163265306
0,3,6081984300,5.87755102041
0,4,6001401700,0.02
0,4,6001409000,0.0
0,4,6001990000,0.0
0,4,6013355200,0.02
0,4,6075010100,1.16
0,4,6075010200,0.86
0,4,6075010300,0.32
0,4,6075010400,0.18
0,4,6075010500,1.0
0,4,6075010600,4.06
0,4,6075010700,2.28
0,4,6075010800,0.14
0,4,6075010900,1.04
0,4,6075011000,0.64
0,4,6075011100,1.6
0,4,6075011200,0.1
0,4,6075011300,0.14
0,4,6075011700,3.78
0,4,6075011800,0.1
0,4,6075011901,0.12
0,4,6075011902,0.4
0,4,6075012000,2.2
0,4,6075012100,1.08
0,4,6075012201,1.08
0,4,6075012202,1.92
0,4,6075012301,2.1
0,4,6075012302,2.26
0,4,6075012401,0.26
0,4,6075012402,1.34
0,4,6075012501,1.72
0,4,6075012502,0.18
0,4,6075012601,0.38
0,4,6075012602,0.02
0,4,6075012700,0.06
0,4,6075012800,1.58
0,4,6075012901,0.16
0,4,6075012902,0.72
0,4,6075013000,1.86
0,4,6075013101,0.12
0,4,6075013102,0.06
0,4,6075013200,0.06
0,4,6075013300,0.14
0,4,6075013400,0.24
0,4,6075013500,0.04
0,4,6075015100,0.24
0,4,6075015200,0.26
0,4,6075015300,0.22
0,4,6075015400,0.18
0,4,6075015500,0.74
0,4,6075015600,0.28
